	tokens	surprisal
117592	in	0.3459813633744958
117593	every	2.9806398621391437
117594	place	6.569192208818299
117595	call	13.6636378223938
117596	upon	7.662951046365593
117597	the	0.07848472205506629
117598	name	6.864512551574524
117599	of	0.09712396923201548
117600	Jesus	0.011765712649528531
117601	Christ	0.01822770620913745
117602	our	0.2766602764235865
117603	Lord	1.3803484488961115
117604	both	9.85957429422728
117605	their's	18.067223069853476
117606	and	0.3879874543894063
117607	our's	11.378535429855138
117608	Grace	13.584980773993536
117609	be	12.425193423880868
117610	unto	5.370589791816523
117611	you	6.513901024679008
117612	and	9.926807688217233
117613	peace	16.21644088608641
117614	from	0.1391653513606892
117615	God	5.958481877113194
117616	our	1.6025140222984278
117617	Father	7.91392485589624
117618	and	0.7065145991931622
117619	from	0.2313965654730042
117620	the	4.553588949853058
117621	Lord	0.17018456810924062
117622	Jesus	0.00932089200172015
117623	Christ	0.006929889622992243
117624	I	2.080541058230906
117625	thank	9.075540031707295
117626	my	6.1868761432023796
117627	God	4.385983307159897
117628	always	11.906376276438872
117629	on	0.009970413030885153
117630	your	2.890806830278788
117631	behalf	4.118722450969625
117632	for	3.844549886347739
117633	the	0.36257580396144445
117634	grace	5.972229634928558
117635	of	0.03486799897201532
117636	God	1.7259920314575448
117637	which	1.373192224163107
117638	is	0.25992425554437903
117639	given	4.19136825426585
117640	you	7.168215443042769
117641	by	1.8999920476764542
117642	Jesus	0.008373754434096919
117643	Christ	0.27831344466210073
117644	That	11.776137924948895
117645	in	8.836428938541092
117646	every	0.7307159148603253
117647	thing	11.135034607981147
117648	ye	1.9847445616598574
117649	are	4.780188495451006
117650	enriched	2.7579718490561094
117651	by	1.8222670563369165
117652	him	6.541079541805708
117653	in	0.2422614748682649
117654	all	2.076352613435164
117655	utterance	3.9602461892718193
117656	and	1.4664789595438745
117657	in	0.34323397712301196
117658	all	3.2353848040134925
117659	knowledge	12.252533378323765
117660	Even	5.900517343941748
117661	as	6.055505971145034
117662	the	0.45755919075336454
117663	testimony	15.038707612235568
117664	of	0.5397799781968683
117665	Christ	5.3162810181496845
117666	was	3.942637355896121
117667	confirmed	9.429618010796732
117668	in	8.966663375724368
117669	you	8.320421432461686
117670	So	5.482939437828
117671	that	4.473450137521501
117672	ye	0.5909236362137605
117673	come	5.329094084907965
117674	behind	8.997832755443865
117675	in	4.95980879034143
117676	no	5.945023307046984
117677	gift	15.291331063497504
117678	waiting	11.085105424357051
117679	for	1.099872547042276
117680	the	0.0643859301871
117681	coming	12.288631825185691
117682	of	0.0620909435077638
117683	our	0.02931857375016579
117684	Lord	0.09573390643537616
117685	Jesus	0.007356363165596517
117686	Christ	0.009333355067265939
117687	Who	9.124284765069202
117688	shall	4.262160482765557
117689	also	4.2092524017755775
117690	confirm	10.809025905415188
117691	you	2.440512042479018
117692	unto	13.885056556706902
117693	the	1.0141070023529768
117694	end	10.326245918406476
117695	that	0.2339009169666127
117696	ye	0.557017284732718
117697	may	5.18070088293393
117698	be	0.10401403708961651
117699	blameless	18.876276517404623
117700	in	3.928615056008409
117701	the	0.3421985549072892
117702	day	7.797366174541797
117703	of	0.19258837391988007
117704	our	0.1453975182485351
117705	Lord	0.4671574456575288
117706	Jesus	0.005876388036299435
117707	Christ	0.008625208274602402
117708	God	6.86153053861602
117709	is	1.2151836644944969
117710	faithful	9.556434306268242
117711	by	4.1995858670271415
117712	whom	2.589664464062899
117713	ye	1.836101457315964
117714	were	7.273661978409629
117715	called	4.973843176752392
117716	unto	12.198525881777355
117717	the	0.14992106491321253
117718	fellowship	18.727823446173517
117719	of	0.1620798304275491
117720	his	5.586595970421279
117721	Son	13.750190956573196
117722	Jesus	2.1366873014489007
117723	Christ	0.08467348715811095
117724	our	0.33194756066530023
117725	Lord	1.010751212095064
117726	Now	6.315726184985985
117727	I	6.12455922595934
117728	beseech	27.431058866470792
117729	you	3.7983114344295212
117730	brethren	15.373887652772442
117731	by	5.978687540920648
117732	the	0.03231181165110116
117733	name	3.7645108756878214
117734	of	0.036761873162585994
117735	our	0.08683465017044852
117736	Lord	0.5159804559403401
117737	Jesus	0.010832131025925229
117738	Christ	0.014408442614597587
117739	that	0.6143426810084421
117740	ye	3.019127484332567
117741	all	7.358873788722122
117742	speak	7.464245621359279
117743	the	0.16399097556162556
117744	same	0.6687642991453395
117745	thing	7.600919259402252
117746	and	0.5469813688321901
117747	that	0.7026259511687889
117748	there	4.3314970351272155
117749	be	7.587966335991166
117750	no	2.251221907380991
117751	divisions	20.338412918380346
117752	among	5.4478892400910945
117753	you	2.395505136186968
117754	None	None
117755	None	None
117756	None	None
117757	None	None
117758	None	None
117759	None	None
117760	None	None
117761	None	None
117762	None	None
117763	None	None
117764	None	None
117765	None	None
117766	None	None
117767	None	None
117768	None	None
117769	None	None
117770	None	None
117771	None	None
117772	None	None
117773	None	None
117774	None	None
117775	None	None
117776	None	None
117777	None	None
117778	None	None
117779	None	None
117780	None	None
117781	None	None
117782	None	None
117783	None	None
117784	None	None
117785	None	None
117786	None	None
117787	None	None
117788	None	None
117789	None	None
117790	None	None
117791	None	None
117792	None	None
117793	None	None
117794	None	None
117795	None	None
117796	None	None
117797	None	None
117798	None	None
117799	None	None
117800	None	None
117801	None	None
117802	None	None
117803	None	None
117804	None	None
117805	None	None
117806	None	None
117807	None	None
117808	None	None
117809	None	None
117810	None	None
117811	None	None
117812	None	None
117813	None	None
117814	None	None
117815	None	None
117816	None	None
117817	None	None
117818	None	None
117819	None	None
117820	None	None
117821	None	None
117822	None	None
117823	None	None
117824	None	None
117825	None	None
117826	None	None
117827	None	None
117828	None	None
117829	None	None
117830	None	None
117831	None	None
117832	None	None
117833	None	None
117834	None	None
117835	None	None
117836	None	None
117837	None	None
117838	None	None
117839	None	None
117840	None	None
117841	None	None
117842	None	None
117843	None	None
117844	None	None
117845	None	None
117846	None	None
117847	None	None
117848	None	None
117849	None	None
117850	None	None
117851	None	None
117852	None	None
117853	None	None
117854	None	None
117855	None	None
117856	None	None
117857	None	None
117858	None	None
117859	None	None
117860	None	None
117861	None	None
117862	None	None
117863	None	None
117864	None	None
117865	None	None
117866	None	None
117867	None	None
117868	None	None
117869	None	None
117870	None	None
117871	None	None
117872	None	None
117873	None	None
117874	None	None
117875	None	None
117876	None	None
117877	None	None
117878	None	None
117879	None	None
117880	None	None
117881	None	None
117882	None	None
117883	None	None
117884	None	None
117885	None	None
117886	None	None
117887	None	None
117888	None	None
117889	None	None
117890	None	None
117891	None	None
117892	None	None
117893	None	None
117894	None	None
117895	None	None
117896	None	None
117897	None	None
117898	None	None
117899	None	None
117900	None	None
117901	None	None
117902	None	None
117903	None	None
117904	None	None
117905	None	None
117906	None	None
117907	None	None
117908	None	None
117909	None	None
117910	None	None
117911	None	None
117912	None	None
117913	None	None
117914	None	None
117915	None	None
117916	None	None
117917	None	None
117918	None	None
117919	None	None
117920	None	None
117921	None	None
117922	None	None
117923	None	None
117924	None	None
117925	None	None
117926	None	None
117927	None	None
117928	None	None
117929	None	None
117930	None	None
117931	None	None
117932	None	None
117933	None	None
117934	None	None
117935	None	None
117936	None	None
117937	None	None
117938	None	None
117939	None	None
117940	None	None
117941	None	None
117942	None	None
117943	None	None
117944	None	None
117945	None	None
117946	None	None
117947	None	None
117948	None	None
117949	None	None
117950	None	None
117951	None	None
117952	None	None
117953	None	None
117954	None	None
117955	None	None
117956	None	None
117957	None	None
117958	None	None
117959	None	None
117960	None	None
117961	None	None
117962	None	None
117963	None	None
117964	None	None
117965	None	None
117966	None	None
117967	None	None
117968	None	None
117969	None	None
117970	None	None
117971	None	None
117972	None	None
117973	None	None
117974	None	None
117975	None	None
117976	None	None
117977	None	None
117978	None	None
117979	None	None
117980	None	None
117981	None	None
117982	None	None
117983	None	None
117984	None	None
117985	None	None
117986	None	None
117987	None	None
117988	None	None
117989	None	None
117990	None	None
117991	None	None
117992	None	None
117993	None	None
117994	None	None
117995	None	None
117996	None	None
117997	None	None
117998	None	None
117999	None	None
118000	None	None
118001	None	None
118002	None	None
118003	None	None
118004	None	None
118005	None	None
118006	None	None
118007	None	None
118008	None	None
118009	None	None
118010	None	None
118011	None	None
118012	None	None
118013	None	None
118014	None	None
118015	None	None
118016	None	None
118017	None	None
118018	None	None
118019	None	None
118020	None	None
118021	None	None
118022	None	None
118023	None	None
118024	None	None
118025	None	None
118026	None	None
118027	None	None
118028	None	None
118029	None	None
118030	None	None
118031	None	None
118032	None	None
118033	None	None
118034	None	None
118035	None	None
118036	None	None
118037	None	None
118038	None	None
118039	None	None
118040	None	None
118041	None	None
118042	None	None
118043	None	None
118044	None	None
118045	None	None
118046	None	None
118047	None	None
118048	None	None
118049	None	None
118050	None	None
118051	None	None
118052	None	None
118053	None	None
118054	None	None
118055	None	None
118056	None	None
118057	None	None
118058	None	None
118059	None	None
118060	None	None
118061	None	None
118062	None	None
118063	None	None
118064	None	None
118065	None	None
118066	None	None
118067	None	None
118068	None	None
118069	None	None
118070	None	None
118071	None	None
118072	None	None
118073	None	None
118074	None	None
118075	None	None
118076	None	None
118077	None	None
118078	None	None
118079	None	None
118080	None	None
118081	None	None
118082	None	None
118083	None	None
118084	None	None
118085	None	None
118086	None	None
118087	None	None
118088	None	None
118089	None	None
118090	None	None
118091	None	None
118092	None	None
118093	None	None
118094	None	None
118095	None	None
118096	None	None
118097	None	None
118098	None	None
118099	None	None
118100	None	None
118101	None	None
118102	None	None
118103	None	None
118104	None	None
118105	None	None
118106	None	None
118107	None	None
118108	None	None
118109	None	None
118110	None	None
118111	None	None
118112	None	None
118113	None	None
118114	None	None
118115	None	None
118116	None	None
118117	None	None
118118	None	None
118119	None	None
118120	None	None
118121	None	None
118122	None	None
118123	None	None
118124	None	None
118125	None	None
118126	None	None
118127	None	None
118128	None	None
118129	None	None
118130	None	None
118131	None	None
118132	None	None
118133	None	None
118134	None	None
118135	None	None
118136	None	None
118137	None	None
118138	None	None
118139	None	None
118140	None	None
118141	None	None
118142	None	None
118143	None	None
118144	None	None
118145	None	None
118146	None	None
118147	None	None
118148	None	None
118149	None	None
118150	None	None
118151	None	None
118152	None	None
118153	None	None
118154	None	None
118155	None	None
118156	None	None
118157	None	None
118158	None	None
118159	None	None
118160	None	None
118161	None	None
118162	None	None
118163	None	None
118164	None	None
118165	None	None
118166	None	None
118167	None	None
118168	None	None
118169	None	None
118170	None	None
118171	None	None
118172	None	None
118173	None	None
118174	None	None
118175	None	None
118176	None	None
118177	None	None
118178	None	None
118179	None	None
118180	None	None
118181	None	None
118182	None	None
118183	None	None
118184	None	None
118185	None	None
118186	None	None
118187	None	None
118188	None	None
118189	None	None
118190	None	None
118191	None	None
118192	None	None
118193	None	None
118194	None	None
118195	None	None
118196	None	None
118197	None	None
118198	None	None
118199	And	4.042905842669956
118200	I	2.200809994286723
118201	brethren	14.738199035395802
118202	when	2.585051074505274
118203	I	1.5125377451068376
118204	came	1.2664281035130482
118205	to	1.1195164761401974
118206	you	7.855978663803706
118207	came	5.812775106347953
118208	not	6.1465474692097475
118209	with	4.103427197006861
118210	excellency	4.196113729457913
118211	of	0.887056590965249
118212	speech	9.741267066391172
118213	or	3.345170940475399
118214	of	3.6037430392623526
118215	wisdom	7.377049583087742
118216	declaring	14.6297627820309
118217	unto	8.557650618958858
118218	you	4.071763934748992
118219	the	1.6114362193199776
118220	testimony	16.180713553507896
118221	of	0.1328510861491791
118222	God	0.9175116126921665
118223	For	17.24435444462961
118224	I	4.031391032581565
118225	determined	13.641779146326256
118226	not	2.1387778931276378
118227	to	0.05076905301783465
118228	know	3.6163575319793466
118229	any	3.9594348507979444
118230	thing	5.832929675521531
118231	among	6.138711528145691
118232	you	5.434296830948383
118233	save	14.07216725312517
118234	Jesus	3.7977739222378455
118235	Christ	2.1390876051835988
118236	and	3.4383143173234503
118237	him	11.084467778753858
118238	crucified	0.03498698818122593
118239	And	0.4551870488253873
118240	I	2.414163060575191
118241	was	3.603627264018775
118242	with	4.565945771764998
118243	you	7.53441478863326
118244	in	0.7330129191373571
118245	weakness	9.412123274884605
118246	and	5.055790445460364
118247	in	0.8199573153032029
118248	fear	7.864247195756237
118249	and	2.181312706286229
118250	in	5.623986456321686
118251	much	11.20174704309216
118252	trembling	18.08373016870267
118253	And	3.933118695264667
118254	my	3.8002340621990927
118255	speech	6.175430327204289
118256	and	4.322095443712288
118257	my	3.705936293229945
118258	preaching	9.634389072847265
118259	was	5.538593121947649
118260	not	4.52568195760907
118261	with	7.083891386147509
118262	enticing	6.920393416737707
118263	words	9.70218658193298
118264	of	1.0975685755034517
118265	man's	6.3559376839556245
118266	wisdom	6.074362713731659
118267	but	0.8830202781266725
118268	in	3.4455928905431707
118269	demonstration	17.86531674466634
118270	of	0.44026151445274936
118271	the	0.5480660109948605
118272	Spirit	11.294262161262346
118273	and	3.339350753774538
118274	of	6.913224119818437
118275	power	8.658952917120907
118276	That	6.019692255606741
118277	your	4.8124080984908195
118278	faith	7.063524253263781
118279	should	4.528244422049129
118280	not	0.19540888048191443
118281	stand	8.011123962041443
118282	in	1.0317271358661309
118283	the	0.10163802798612769
118284	wisdom	7.504913647789128
118285	of	0.029215112279929283
118286	men	8.66405075352036
118287	but	1.4651811106594201
118288	in	3.6857762119664548
118289	the	0.172071995788635
118290	power	9.526036300433592
118291	of	0.01108514026002684
118292	God	2.1669000977868444
118293	Howbeit	30.525899294014977
118294	we	0.8872749588107504
118295	speak	4.767437664553582
118296	wisdom	11.83410501606639
118297	among	2.2795272445129657
118298	them	4.511487077880938
118299	that	1.3145810111467027
118300	are	1.2412181603342598
118301	perfect	11.127586631905812
118302	yet	11.422002037872351
118303	not	3.619021266350116
118304	the	0.18614034402339333
118305	wisdom	5.268927337149577
118306	of	0.04607586950958817
118307	this	1.0366012504932653
118308	world	0.1485479369246224
118309	nor	4.013319264931517
118310	of	4.857329655776263
118311	the	0.08749782939513596
118312	princes	8.730014860523308
118313	of	0.019827031549332488
118314	this	1.0435409749394604
118315	world	0.09923543537032137
118316	that	6.9688485577242565
118317	come	4.460861664219097
118318	to	0.9411476424091293
118319	nought	16.863429914178823
118320	But	4.335656453860738
118321	we	0.4703207920063135
118322	speak	6.876833723669483
118323	the	0.08161960023612433
118324	wisdom	3.5110506285061565
118325	of	0.023485520423006532
118326	God	2.6802161264172177
118327	in	2.7625414344525736
118328	a	1.631001659346094
118329	mystery	12.396161002865242
118330	even	6.934650760822491
118331	the	1.3832364747496366
118332	hidden	10.799883853759034
118333	wisdom	3.427171541358805
118334	which	2.1691209164485237
118335	God	4.9471339855312655
118336	ordained	17.45676139487942
118337	before	11.101505721853416
118338	the	1.4924293855417852
118339	world	4.286182242026821
118340	unto	11.411894559973561
118341	our	3.442869742705411
118342	glory	4.349557047039184
118343	Which	10.986754009411218
118344	none	5.830250660865642
118345	of	0.025729491666233666
118346	the	0.04758257608261808
118347	princes	2.131592258582944
118348	of	0.04505452800989024
118349	this	0.699097147779988
118350	world	0.08472391572473881
118351	knew	5.0152898500830245
118352	for	13.480329917113295
118353	had	13.367508823449356
118354	they	7.793059582456655
118355	known	12.749250821886372
118356	it	3.645562546197982
118357	they	3.6337871917147795
118358	would	2.7460495353076735
118359	not	0.607863940230958
118360	have	0.12392705068609512
118361	crucified	0.193771436300779
118362	the	0.5742255191447455
118363	Lord	11.099849784917346
118364	of	0.821873456873327
118365	glory	13.026302283400838
118366	But	1.551426535948772
118367	as	5.32396481756721
118368	it	0.5760249585516752
118369	is	1.497143314963749
118370	written	6.624764181977112
118371	Eye	19.594508566717817
118372	hath	0.07976700126544053
118373	not	5.823737656936351
118374	seen	9.255824468226766
118375	nor	2.3253657995046777
118376	ear	20.40184410979262
118377	heard	9.785075590201542
118378	neither	11.943216112529358
118379	have	5.333397491131175
118380	entered	7.214302794297941
118381	into	0.8050022913614454
118382	the	0.01932791796327995
118383	heart	7.149426172430454
118384	of	0.04333218688736628
118385	man	10.10500632217279
118386	the	1.5297144931953879
118387	things	4.822419720950343
118388	which	2.7554860506924648
118389	God	0.11468614933075016
118390	hath	0.008761057073282574
118391	prepared	8.583335044272221
118392	for	0.6766583501060657
118393	them	4.638780386984037
118394	that	6.394234868002459
118395	love	8.005619628886116
118396	him	3.21883592218723
118397	But	2.600245007137609
118398	God	1.347103616851786
118399	hath	0.003146276379609368
118400	revealed	14.816908345860188
118401	them	9.626424033474951
118402	unto	11.839612432405035
118403	None	None
118404	None	None
118405	None	None
118406	None	None
118407	None	None
118408	None	None
118409	None	None
118410	None	None
118411	None	None
118412	None	None
118413	None	None
118414	None	None
118415	None	None
118416	None	None
118417	None	None
118418	None	None
118419	None	None
118420	None	None
118421	None	None
118422	None	None
118423	None	None
118424	None	None
118425	None	None
118426	None	None
118427	None	None
118428	None	None
118429	None	None
118430	None	None
118431	None	None
118432	None	None
118433	None	None
118434	None	None
118435	None	None
118436	None	None
118437	None	None
118438	None	None
118439	None	None
118440	None	None
118441	None	None
118442	None	None
118443	None	None
118444	None	None
118445	None	None
118446	None	None
118447	None	None
118448	None	None
118449	None	None
118450	None	None
118451	None	None
118452	None	None
118453	None	None
118454	None	None
118455	None	None
118456	None	None
118457	None	None
118458	None	None
118459	None	None
118460	None	None
118461	None	None
118462	None	None
118463	None	None
118464	None	None
118465	None	None
118466	None	None
118467	None	None
118468	None	None
118469	None	None
118470	None	None
118471	None	None
118472	None	None
118473	None	None
118474	None	None
118475	None	None
118476	None	None
118477	None	None
118478	None	None
118479	None	None
118480	None	None
118481	None	None
118482	None	None
118483	None	None
118484	None	None
118485	None	None
118486	None	None
118487	None	None
118488	None	None
118489	None	None
118490	None	None
118491	None	None
118492	None	None
118493	None	None
118494	None	None
118495	None	None
118496	None	None
118497	None	None
118498	None	None
118499	None	None
118500	None	None
118501	None	None
118502	None	None
118503	None	None
118504	None	None
118505	None	None
118506	None	None
118507	None	None
118508	None	None
118509	None	None
118510	None	None
118511	None	None
118512	None	None
118513	None	None
118514	None	None
118515	None	None
118516	None	None
118517	None	None
118518	None	None
118519	None	None
118520	None	None
118521	None	None
118522	None	None
118523	None	None
118524	None	None
118525	None	None
118526	None	None
118527	None	None
118528	None	None
118529	None	None
118530	None	None
118531	None	None
118532	None	None
118533	None	None
118534	None	None
118535	None	None
118536	None	None
118537	None	None
118538	None	None
118539	None	None
118540	None	None
118541	None	None
118542	None	None
118543	None	None
118544	None	None
118545	None	None
118546	None	None
118547	None	None
118548	None	None
118549	None	None
118550	None	None
118551	None	None
118552	None	None
118553	None	None
118554	None	None
118555	None	None
118556	None	None
118557	None	None
118558	None	None
118559	None	None
118560	None	None
118561	None	None
118562	None	None
118563	None	None
118564	None	None
118565	None	None
118566	None	None
118567	None	None
118568	None	None
118569	None	None
118570	None	None
118571	None	None
118572	And	4.843211420525068
118573	I	6.70247397584388
118574	brethren	18.931959663091718
118575	could	4.676766116012502
118576	not	0.4796567202744995
118577	speak	6.989100770112279
118578	unto	6.461810712647892
118579	you	4.63926380926403
118580	as	0.5191844116479873
118581	unto	6.135512401993645
118582	spiritual	16.92879102274462
118583	but	3.435393440271316
118584	as	2.8833608066786036
118585	unto	11.413107769241417
118586	carnal	0.021765807289952026
118587	even	6.778371727935634
118588	as	0.12851339029927056
118589	unto	2.925054176266158
118590	babes	13.922599384721963
118591	in	2.6261724984765253
118592	Christ	8.007455329961857
118593	I	2.611659181235301
118594	have	1.1218789068977724
118595	fed	6.6879765303344225
118596	you	3.112832478931984
118597	with	0.18917138095194097
118598	milk	5.055523844097118
118599	and	1.5812027468253798
118600	not	5.6471169600451825
118601	with	3.177746805353547
118602	meat	6.99520518912644
118603	for	3.95092787360345
118604	hitherto	12.468430661288533
118605	ye	9.486195914967938
118606	were	2.7025814484492106
118607	not	1.8105320782660315
118608	able	1.763446042139778
118609	to	0.0014554491635219303
118610	bear	8.296557892271803
118611	it	3.773734083143431
118612	neither	15.462555612977981
118613	yet	11.915410874747133
118614	now	14.293254224231758
118615	are	4.353538192180709
118616	ye	10.635769543136355
118617	able	10.959911657436987
118618	For	5.202324622845976
118619	ye	6.642900422633551
118620	are	4.613872273808285
118621	yet	13.1864973833642
118622	carnal	0.010115127937565282
118623	for	8.75002448699058
118624	whereas	14.034739562268959
118625	there	5.261620610287328
118626	is	2.9820119502653504
118627	among	15.096501309239901
118628	you	4.3308270804368885
118629	envying	23.37516369949239
118630	and	5.157525636572108
118631	strife	3.430510245658935
118632	and	4.09898591906316
118633	divisions	22.134342988971582
118634	are	3.421305992197156
118635	ye	0.004420700769223491
118636	not	1.1778929065208963
118637	carnal	0.008684419327315408
118638	and	0.914755942993736
118639	walk	15.119780407420498
118640	as	8.126058433682648
118641	men	6.958377942266649
118642	For	2.7276628126249363
118643	while	14.912625054678346
118644	one	8.923946933454113
118645	saith	28.40017186795225
118646	I	0.14343113958218112
118647	am	0.02314233112668742
118648	of	0.8366150510119863
118649	Paul	12.279951699839394
118650	and	1.2790291437708319
118651	another	7.020501710741851
118652	I	0.13921156544645968
118653	am	0.024722885483814572
118654	of	0.3793033906300367
118655	Apollos	7.476209332320946
118656	are	7.9143863677774196
118657	ye	0.0015346432081634767
118658	not	0.29934026667861047
118659	carnal	0.01269397977499784
118660	Who	11.23235430550738
118661	then	9.477788455425332
118662	is	1.7145054955531134
118663	Paul	12.12913902090801
118664	and	1.609023813437494
118665	who	3.878227315066461
118666	is	4.272803066391505
118667	Apollos	0.5951011212459675
118668	but	8.068076751634216
118669	ministers	17.0312431332742
118670	by	5.186768181622792
118671	whom	1.284169313124109
118672	ye	10.427802636780976
118673	believed	8.780140501012022
118674	even	4.247344035195972
118675	as	3.51427790883486
118676	the	0.3697179862352807
118677	Lord	10.00585195337239
118678	gave	5.5392596555849085
118679	to	4.688751004417815
118680	every	3.2408847150454854
118681	man	3.3609073023736027
118682	I	3.0710898801003426
118683	have	1.5636797399319495
118684	planted	12.933676891031364
118685	Apollos	6.224622643428594
118686	watered	14.472738080841928
118687	but	2.6759814234453096
118688	God	5.046750770449318
118689	gave	4.981784706694233
118690	the	0.4423949029532824
118691	increase	5.542098149159737
118692	So	5.230687657685175
118693	then	8.181500419218274
118694	neither	11.612620663867355
118695	is	5.8557710508358385
118696	he	2.2552146038910212
118697	that	4.735866126840833
118698	planteth	11.281487775840716
118699	any	4.843590670476106
118700	thing	8.374004393264357
118701	neither	13.631488609545602
118702	he	8.005867840173945
118703	that	5.083521132318073
118704	watereth	10.963788236873862
118705	but	3.3422252626249698
118706	God	8.3776014772458
118707	that	7.466836405537721
118708	giveth	20.352332466347566
118709	the	0.709134750041688
118710	increase	5.827258457196756
118711	Now	7.755261489286366
118712	he	5.58334676890221
118713	that	6.205472185034692
118714	planteth	7.942295274641484
118715	and	5.146509490779832
118716	he	7.950196309514125
118717	that	1.4186637781874074
118718	watereth	6.6637437323903885
118719	are	4.368174502478045
118720	one	7.968587197654925
118721	and	4.439538995886571
118722	every	0.7149091121453574
118723	man	0.12007868452298376
118724	shall	3.5541447694617756
118725	receive	4.2295650584733355
118726	his	0.2655357560958036
118727	own	1.9600095134325908
118728	reward	12.143314983837865
118729	according	4.521362685239131
118730	to	0.0014420210391796018
118731	his	0.3988214669741999
118732	own	0.6446015831279404
118733	labour	10.123566895583886
118734	For	7.01063382706724
118735	we	5.985351017795199
118736	are	0.39251909728120654
118737	labourers	7.880738720196899
118738	together	4.168362997992745
118739	with	0.5434330148177612
118740	God	6.1096511034722365
118741	ye	5.160579551061059
118742	are	0.6671813462144293
118743	God's	0.3138604201934827
118744	husbandry	13.393423299597172
118745	ye	6.918597345696908
118746	are	2.198018178167903
118747	God's	0.24178143426868476
118748	building	16.853830210427
118749	According	0.27141928316800085
118750	to	0.002128564914246066
118751	the	0.20004364470813052
118752	grace	8.091891730898118
118753	of	0.10815651323025895
118754	God	1.0583940728159769
118755	which	3.832208548772751
118756	is	0.5607770716456542
118757	given	7.695205859354933
118758	unto	7.755727925149738
118759	me	5.2707186560172605
118760	as	4.648670758701059
118761	a	5.2580785109430535
118762	None	None
118763	None	None
118764	None	None
118765	None	None
118766	None	None
118767	None	None
118768	None	None
118769	None	None
118770	None	None
118771	None	None
118772	None	None
118773	None	None
118774	None	None
118775	None	None
118776	None	None
118777	None	None
118778	None	None
118779	None	None
118780	None	None
118781	None	None
118782	None	None
118783	None	None
118784	None	None
118785	None	None
118786	None	None
118787	None	None
118788	None	None
118789	None	None
118790	None	None
118791	None	None
118792	None	None
118793	None	None
118794	None	None
118795	None	None
118796	None	None
118797	None	None
118798	None	None
118799	None	None
118800	None	None
118801	None	None
118802	None	None
118803	None	None
118804	None	None
118805	None	None
118806	None	None
118807	None	None
118808	None	None
118809	None	None
118810	None	None
118811	None	None
118812	None	None
118813	None	None
118814	None	None
118815	None	None
118816	None	None
118817	None	None
118818	None	None
118819	None	None
118820	None	None
118821	None	None
118822	None	None
118823	None	None
118824	None	None
118825	None	None
118826	None	None
118827	None	None
118828	None	None
118829	None	None
118830	None	None
118831	None	None
118832	None	None
118833	None	None
118834	None	None
118835	None	None
118836	None	None
118837	None	None
118838	None	None
118839	None	None
118840	None	None
118841	None	None
118842	None	None
118843	None	None
118844	None	None
118845	None	None
118846	None	None
118847	None	None
118848	None	None
118849	None	None
118850	None	None
118851	None	None
118852	None	None
118853	None	None
118854	None	None
118855	None	None
118856	None	None
118857	None	None
118858	None	None
118859	None	None
118860	None	None
118861	None	None
118862	None	None
118863	None	None
118864	None	None
118865	None	None
118866	None	None
118867	None	None
118868	None	None
118869	None	None
118870	None	None
118871	None	None
118872	None	None
118873	None	None
118874	None	None
118875	None	None
118876	None	None
118877	None	None
118878	None	None
118879	None	None
118880	None	None
118881	None	None
118882	None	None
118883	None	None
118884	None	None
118885	None	None
118886	None	None
118887	None	None
118888	None	None
118889	None	None
118890	None	None
118891	None	None
118892	None	None
118893	None	None
118894	None	None
118895	None	None
118896	None	None
118897	None	None
118898	None	None
118899	None	None
118900	None	None
118901	None	None
118902	None	None
118903	None	None
118904	None	None
118905	None	None
118906	None	None
118907	None	None
118908	None	None
118909	None	None
118910	None	None
118911	None	None
118912	None	None
118913	None	None
118914	None	None
118915	None	None
118916	None	None
118917	None	None
118918	None	None
118919	None	None
118920	None	None
118921	None	None
118922	None	None
118923	None	None
118924	None	None
118925	None	None
118926	None	None
118927	None	None
118928	None	None
118929	None	None
118930	None	None
118931	None	None
118932	None	None
118933	None	None
118934	None	None
118935	None	None
118936	None	None
118937	None	None
118938	None	None
118939	None	None
118940	None	None
118941	None	None
118942	None	None
118943	None	None
118944	None	None
118945	None	None
118946	None	None
118947	None	None
118948	None	None
118949	None	None
118950	None	None
118951	None	None
118952	None	None
118953	None	None
118954	None	None
118955	None	None
118956	None	None
118957	None	None
118958	None	None
118959	None	None
118960	None	None
118961	None	None
118962	None	None
118963	None	None
118964	None	None
118965	None	None
118966	None	None
118967	None	None
118968	None	None
118969	None	None
118970	None	None
118971	None	None
118972	None	None
118973	None	None
118974	None	None
118975	None	None
118976	None	None
118977	None	None
118978	None	None
118979	None	None
118980	None	None
118981	None	None
118982	None	None
118983	None	None
118984	None	None
118985	None	None
118986	None	None
118987	None	None
118988	None	None
118989	None	None
118990	None	None
118991	None	None
118992	None	None
118993	None	None
118994	None	None
118995	None	None
118996	None	None
118997	None	None
118998	None	None
118999	None	None
119000	None	None
119001	None	None
119002	None	None
119003	None	None
119004	None	None
119005	None	None
119006	None	None
119007	None	None
119008	None	None
119009	None	None
119010	None	None
119011	None	None
119012	None	None
119013	None	None
119014	None	None
119015	None	None
119016	None	None
119017	None	None
119018	None	None
119019	None	None
119020	None	None
119021	None	None
119022	None	None
119023	None	None
119024	None	None
119025	None	None
119026	None	None
119027	None	None
119028	None	None
119029	None	None
119030	None	None
119031	Let	7.720013020029647
119032	a	1.8700771529443871
119033	man	5.122125114668209
