	tokens	surprisal
105664	None	None
105665	None	None
105666	None	None
105667	None	None
105668	None	None
105669	None	None
105670	None	None
105671	None	None
105672	None	None
105673	None	None
105674	None	None
105675	None	None
105676	None	None
105677	None	None
105678	None	None
105679	None	None
105680	None	None
105681	None	None
105682	None	None
105683	None	None
105684	None	None
105685	None	None
105686	None	None
105687	None	None
105688	None	None
105689	None	None
105690	None	None
105691	None	None
105692	None	None
105693	None	None
105694	None	None
105695	None	None
105696	None	None
105697	None	None
105698	None	None
105699	None	None
105700	None	None
105701	None	None
105702	None	None
105703	None	None
105704	None	None
105705	None	None
105706	None	None
105707	None	None
105708	None	None
105709	None	None
105710	None	None
105711	None	None
105712	None	None
105713	None	None
105714	None	None
105715	None	None
105716	None	None
105717	None	None
105718	None	None
105719	None	None
105720	None	None
105721	None	None
105722	None	None
105723	None	None
105724	None	None
105725	None	None
105726	None	None
105727	None	None
105728	None	None
105729	None	None
105730	None	None
105731	None	None
105732	None	None
105733	None	None
105734	None	None
105735	None	None
105736	None	None
105737	None	None
105738	None	None
105739	None	None
105740	None	None
105741	None	None
105742	None	None
105743	None	None
105744	None	None
105745	None	None
105746	None	None
105747	None	None
105748	None	None
105749	None	None
105750	None	None
105751	None	None
105752	None	None
105753	None	None
105754	None	None
105755	None	None
105756	None	None
105757	None	None
105758	None	None
105759	None	None
105760	None	None
105761	None	None
105762	None	None
105763	None	None
105764	None	None
105765	None	None
105766	None	None
105767	None	None
105768	None	None
105769	None	None
105770	None	None
105771	None	None
105772	None	None
105773	None	None
105774	None	None
105775	None	None
105776	None	None
105777	None	None
105778	None	None
105779	None	None
105780	None	None
105781	None	None
105782	None	None
105783	None	None
105784	None	None
105785	None	None
105786	None	None
105787	None	None
105788	None	None
105789	None	None
105790	None	None
105791	None	None
105792	None	None
105793	None	None
105794	None	None
105795	None	None
105796	None	None
105797	None	None
105798	None	None
105799	None	None
105800	None	None
105801	None	None
105802	None	None
105803	None	None
105804	None	None
105805	None	None
105806	None	None
105807	None	None
105808	None	None
105809	None	None
105810	None	None
105811	None	None
105812	None	None
105813	None	None
105814	None	None
105815	None	None
105816	None	None
105817	None	None
105818	None	None
105819	None	None
105820	None	None
105821	None	None
105822	None	None
105823	None	None
105824	None	None
105825	None	None
105826	None	None
105827	None	None
105828	None	None
105829	None	None
105830	None	None
105831	None	None
105832	None	None
105833	None	None
105834	None	None
105835	None	None
105836	None	None
105837	None	None
105838	None	None
105839	None	None
105840	None	None
105841	None	None
105842	None	None
105843	None	None
105844	None	None
105845	None	None
105846	None	None
105847	None	None
105848	None	None
105849	None	None
105850	None	None
105851	None	None
105852	None	None
105853	None	None
105854	None	None
105855	None	None
105856	None	None
105857	None	None
105858	None	None
105859	None	None
105860	None	None
105861	None	None
105862	None	None
105863	None	None
105864	None	None
105865	None	None
105866	None	None
105867	None	None
105868	None	None
105869	None	None
105870	None	None
105871	None	None
105872	None	None
105873	None	None
105874	None	None
105875	None	None
105876	None	None
105877	None	None
105878	None	None
105879	None	None
105880	None	None
105881	None	None
105882	None	None
105883	None	None
105884	None	None
105885	None	None
105886	None	None
105887	None	None
105888	None	None
105889	None	None
105890	None	None
105891	None	None
105892	None	None
105893	None	None
105894	None	None
105895	None	None
105896	None	None
105897	None	None
105898	None	None
105899	None	None
105900	None	None
105901	None	None
105902	None	None
105903	None	None
105904	None	None
105905	None	None
105906	None	None
105907	None	None
105908	None	None
105909	None	None
105910	None	None
105911	None	None
105912	None	None
105913	None	None
105914	None	None
105915	None	None
105916	None	None
105917	None	None
105918	None	None
105919	None	None
105920	None	None
105921	None	None
105922	None	None
105923	None	None
105924	None	None
105925	None	None
105926	None	None
105927	None	None
105928	None	None
105929	None	None
105930	None	None
105931	None	None
105932	None	None
105933	None	None
105934	None	None
105935	None	None
105936	None	None
105937	None	None
105938	None	None
105939	None	None
105940	None	None
105941	None	None
105942	None	None
105943	None	None
105944	None	None
105945	None	None
105946	None	None
105947	None	None
105948	None	None
105949	None	None
105950	None	None
105951	None	None
105952	None	None
105953	None	None
105954	None	None
105955	None	None
105956	None	None
105957	None	None
105958	None	None
105959	None	None
105960	None	None
105961	None	None
105962	None	None
105963	None	None
105964	None	None
105965	None	None
105966	None	None
105967	None	None
105968	None	None
105969	None	None
105970	None	None
105971	None	None
105972	None	None
105973	None	None
105974	None	None
105975	None	None
105976	None	None
105977	None	None
105978	None	None
105979	None	None
105980	None	None
105981	None	None
105982	None	None
105983	None	None
105984	None	None
105985	None	None
105986	None	None
105987	None	None
105988	None	None
105989	None	None
105990	None	None
105991	None	None
105992	None	None
105993	None	None
105994	None	None
105995	None	None
105996	None	None
105997	None	None
105998	None	None
105999	None	None
106000	None	None
106001	None	None
106002	None	None
106003	None	None
106004	None	None
106005	None	None
106006	None	None
106007	None	None
106008	None	None
106009	None	None
106010	None	None
106011	None	None
106012	None	None
106013	None	None
106014	None	None
106015	None	None
106016	None	None
106017	None	None
106018	None	None
106019	None	None
106020	None	None
106021	None	None
106022	None	None
106023	None	None
106024	None	None
106025	None	None
106026	None	None
106027	None	None
106028	None	None
106029	None	None
106030	None	None
106031	None	None
106032	None	None
106033	None	None
106034	None	None
106035	None	None
106036	None	None
106037	None	None
106038	None	None
106039	None	None
106040	None	None
106041	None	None
106042	None	None
106043	None	None
106044	None	None
106045	None	None
106046	None	None
106047	None	None
106048	None	None
106049	None	None
106050	None	None
106051	None	None
106052	None	None
106053	None	None
106054	None	None
106055	None	None
106056	None	None
106057	None	None
106058	None	None
106059	None	None
106060	None	None
106061	None	None
106062	None	None
106063	None	None
106064	None	None
106065	None	None
106066	None	None
106067	None	None
106068	None	None
106069	None	None
106070	None	None
106071	None	None
106072	None	None
106073	None	None
106074	None	None
106075	None	None
106076	None	None
106077	None	None
106078	None	None
106079	None	None
106080	None	None
106081	None	None
106082	None	None
106083	None	None
106084	None	None
106085	None	None
106086	None	None
106087	None	None
106088	None	None
106089	None	None
106090	None	None
106091	None	None
106092	None	None
106093	None	None
106094	None	None
106095	None	None
106096	None	None
106097	None	None
106098	None	None
106099	None	None
106100	None	None
106101	None	None
106102	None	None
106103	None	None
106104	None	None
106105	None	None
106106	None	None
106107	None	None
106108	None	None
106109	None	None
106110	None	None
106111	None	None
106112	None	None
106113	None	None
106114	None	None
106115	None	None
106116	None	None
106117	None	None
106118	None	None
106119	None	None
106120	None	None
106121	None	None
106122	None	None
106123	None	None
106124	None	None
106125	None	None
106126	None	None
106127	None	None
106128	None	None
106129	None	None
106130	None	None
106131	None	None
106132	None	None
106133	None	None
106134	None	None
106135	None	None
106136	None	None
106137	None	None
106138	None	None
106139	None	None
106140	None	None
106141	None	None
106142	None	None
106143	None	None
106144	None	None
106145	None	None
106146	None	None
106147	None	None
106148	None	None
106149	None	None
106150	None	None
106151	None	None
106152	None	None
106153	None	None
106154	None	None
106155	None	None
106156	None	None
106157	None	None
106158	None	None
106159	None	None
106160	None	None
106161	None	None
106162	None	None
106163	None	None
106164	None	None
106165	None	None
106166	None	None
106167	None	None
106168	None	None
106169	None	None
106170	None	None
106171	None	None
106172	None	None
106173	None	None
106174	None	None
106175	None	None
106176	None	None
106177	None	None
106178	None	None
106179	None	None
106180	None	None
106181	None	None
106182	None	None
106183	None	None
106184	None	None
106185	None	None
106186	None	None
106187	None	None
106188	None	None
106189	None	None
106190	None	None
106191	None	None
106192	None	None
106193	None	None
106194	None	None
106195	None	None
106196	None	None
106197	None	None
106198	None	None
106199	None	None
106200	None	None
106201	None	None
106202	None	None
106203	None	None
106204	None	None
106205	None	None
106206	None	None
106207	None	None
106208	None	None
106209	None	None
106210	None	None
106211	None	None
106212	None	None
106213	None	None
106214	None	None
106215	None	None
106216	None	None
106217	None	None
106218	None	None
106219	None	None
106220	None	None
106221	None	None
106222	None	None
106223	None	None
106224	None	None
106225	None	None
106226	None	None
106227	None	None
106228	None	None
106229	None	None
106230	None	None
106231	None	None
106232	None	None
106233	None	None
106234	None	None
106235	None	None
106236	None	None
106237	None	None
106238	None	None
106239	None	None
106240	None	None
106241	None	None
106242	None	None
106243	None	None
106244	None	None
106245	None	None
106246	None	None
106247	None	None
106248	None	None
106249	None	None
106250	None	None
106251	None	None
106252	None	None
106253	None	None
106254	None	None
106255	None	None
106256	None	None
106257	None	None
106258	None	None
106259	None	None
106260	None	None
106261	None	None
106262	None	None
106263	None	None
106264	None	None
106265	None	None
106266	None	None
106267	None	None
106268	None	None
106269	None	None
106270	None	None
106271	None	None
106272	None	None
106273	None	None
106274	None	None
106275	None	None
106276	None	None
106277	And	14.6032674531039
106278	when	9.389823010407367
106279	it	16.87924116461515
106280	was	13.852348190790071
106281	determined	16.999260664076882
106282	that	8.577039044396477
106283	we	13.735592479067718
106284	should	13.077958547217397
106285	sail	17.86180789698875
106286	into	10.352149441207358
106287	Italy	17.804020208821136
106288	they	13.232323495240477
106289	delivered	15.358850961486182
106290	Paul	11.070959984582988
106291	and	11.632944713056546
106292	certain	13.55304040948168
106293	other	10.438217608981754
106294	prisoners	15.707792267547445
106295	unto	18.587179770202532
106296	one	9.445327779396816
106297	named	12.285848725352942
106298	Julius	12.413716704026923
106299	a	14.212416825173511
106300	centurion	33.01645899829887
106301	of	13.018589152879224
106302	Augustus'	31.4325565316548
106303	band	14.198821450314274
106304	And	10.713803105049996
106305	entering	14.739759088085322
106306	into	9.194113967652235
106307	a	14.218351234486462
106308	ship	13.60265765182862
106309	of	17.366947690152042
106310	Adramyttium	87.2069610477655
106311	we	13.831756210038414
106312	launched	17.051942866266895
106313	meaning	16.332223702901384
106314	to	13.468048911546063
106315	sail	17.690502274389605
106316	by	11.169508680770576
106317	the	14.948932983361326
106318	coasts	19.612415169516936
106319	of	13.502586191090046
106320	Asia	17.685701242942674
106321	one	11.413698261565623
106322	Aristarchus	43.51602852290118
106323	a	14.473430915444233
106324	Macedonian	47.19420886759366
106325	of	12.06981726364491
106326	Thessalonica	70.9104671033037
106327	being	9.858787329976273
106328	with	10.932410217613654
106329	us	14.824920610093809
106330	And	11.534705134400221
106331	the	16.164094740866666
106332	next	15.66567637887339
106333	day	15.936195314832066
106334	we	14.750413283443272
106335	touched	20.247621701585476
106336	at	14.299884598212087
106337	Sidon	29.086114346422583
106338	And	10.917050561493602
106339	Julius	15.977965480218904
106340	courteously	52.74584461508408
106341	entreated	34.42004361725712
106342	Paul	16.327986611915133
106343	and	9.668894307973016
106344	gave	15.971661889585686
106345	him	9.723881843812133
106346	liberty	19.250378089053754
106347	to	13.119486302294298
106348	go	15.018023332956277
106349	unto	19.679627328869476
106350	his	13.36195668626389
106351	friends	16.168316806935817
106352	to	12.18261549855782
106353	refresh	19.72685564350522
106354	himself	11.442583394343071
106355	And	10.187147502081375
106356	when	9.624179158531089
106357	we	14.33347214421397
106358	had	9.62616108420812
106359	launched	18.68307080424075
106360	from	19.409841640041332
106361	thence	18.20595315954867
106362	we	14.45215572870678
106363	sailed	15.671726374971012
106364	under	16.378811110528357
106365	Cyprus	22.008597266794595
106366	because	12.625609192637025
106367	the	15.559360934325074
106368	winds	15.428141254560417
106369	were	14.202378445786895
106370	contrary	23.35549730033878
106371	And	11.124832332623043
106372	when	9.348659858581016
106373	we	15.097966012904175
106374	None	None
106375	None	None
106376	None	None
106377	None	None
106378	None	None
106379	None	None
106380	None	None
106381	None	None
106382	None	None
106383	None	None
106384	None	None
106385	None	None
106386	None	None
106387	None	None
106388	None	None
106389	None	None
106390	None	None
106391	None	None
106392	None	None
106393	None	None
106394	None	None
106395	None	None
106396	None	None
106397	None	None
106398	None	None
106399	None	None
106400	None	None
106401	None	None
106402	None	None
106403	None	None
106404	None	None
106405	None	None
106406	None	None
106407	None	None
106408	None	None
106409	None	None
106410	None	None
106411	None	None
106412	None	None
106413	None	None
106414	None	None
106415	None	None
106416	None	None
106417	None	None
106418	None	None
106419	None	None
106420	None	None
106421	None	None
106422	None	None
106423	None	None
106424	None	None
106425	None	None
106426	None	None
106427	None	None
106428	None	None
106429	None	None
106430	None	None
106431	None	None
106432	None	None
106433	None	None
106434	None	None
106435	None	None
106436	None	None
106437	None	None
106438	None	None
106439	None	None
106440	None	None
106441	None	None
106442	None	None
106443	None	None
106444	None	None
106445	None	None
106446	None	None
106447	None	None
106448	None	None
106449	None	None
106450	None	None
106451	None	None
106452	None	None
106453	None	None
106454	None	None
106455	None	None
106456	None	None
106457	None	None
106458	None	None
106459	None	None
106460	None	None
106461	None	None
106462	None	None
106463	None	None
106464	None	None
106465	None	None
106466	None	None
106467	None	None
106468	None	None
106469	None	None
106470	None	None
106471	None	None
106472	None	None
106473	None	None
106474	None	None
106475	None	None
106476	None	None
106477	None	None
106478	None	None
106479	None	None
106480	None	None
106481	None	None
106482	None	None
106483	None	None
106484	None	None
106485	None	None
106486	None	None
106487	None	None
106488	None	None
106489	None	None
106490	None	None
106491	None	None
106492	None	None
106493	None	None
106494	None	None
106495	None	None
106496	None	None
106497	None	None
106498	None	None
106499	None	None
106500	None	None
106501	None	None
106502	None	None
106503	None	None
106504	None	None
106505	None	None
106506	None	None
106507	None	None
106508	None	None
106509	None	None
106510	None	None
106511	None	None
106512	None	None
106513	None	None
106514	None	None
106515	None	None
106516	None	None
106517	None	None
106518	None	None
106519	None	None
106520	None	None
106521	None	None
106522	None	None
106523	None	None
106524	None	None
106525	None	None
106526	None	None
106527	None	None
106528	None	None
106529	None	None
106530	None	None
106531	None	None
106532	None	None
106533	None	None
106534	None	None
106535	None	None
106536	None	None
106537	None	None
106538	None	None
106539	None	None
106540	None	None
106541	None	None
106542	None	None
106543	None	None
106544	None	None
106545	None	None
106546	None	None
106547	None	None
106548	None	None
106549	None	None
106550	None	None
106551	None	None
106552	None	None
106553	None	None
106554	None	None
106555	None	None
106556	None	None
106557	None	None
106558	None	None
106559	None	None
106560	None	None
106561	None	None
106562	None	None
106563	None	None
106564	None	None
106565	None	None
106566	None	None
106567	None	None
106568	None	None
106569	None	None
106570	None	None
106571	None	None
106572	None	None
106573	None	None
106574	None	None
106575	None	None
106576	None	None
106577	None	None
106578	None	None
106579	None	None
106580	None	None
106581	None	None
106582	None	None
106583	None	None
106584	None	None
106585	None	None
106586	None	None
106587	None	None
106588	None	None
106589	None	None
106590	None	None
106591	None	None
106592	None	None
106593	None	None
106594	None	None
106595	None	None
106596	None	None
106597	None	None
106598	None	None
106599	None	None
106600	None	None
106601	None	None
106602	None	None
106603	None	None
106604	None	None
106605	None	None
106606	None	None
106607	None	None
106608	None	None
106609	None	None
106610	None	None
106611	None	None
106612	None	None
106613	None	None
106614	None	None
106615	None	None
106616	None	None
106617	None	None
106618	None	None
106619	None	None
106620	None	None
106621	None	None
106622	None	None
106623	None	None
106624	None	None
106625	None	None
106626	None	None
106627	None	None
106628	None	None
106629	None	None
106630	None	None
106631	None	None
106632	None	None
106633	None	None
106634	None	None
106635	None	None
106636	None	None
106637	None	None
106638	None	None
106639	None	None
106640	None	None
106641	None	None
106642	None	None
106643	None	None
106644	None	None
106645	None	None
106646	None	None
106647	None	None
106648	None	None
106649	None	None
106650	None	None
106651	None	None
106652	None	None
106653	None	None
106654	None	None
106655	None	None
106656	None	None
106657	None	None
106658	None	None
106659	None	None
106660	None	None
106661	None	None
106662	None	None
106663	None	None
106664	None	None
106665	None	None
106666	None	None
106667	None	None
106668	None	None
106669	None	None
106670	None	None
106671	None	None
106672	None	None
106673	None	None
106674	None	None
106675	None	None
106676	None	None
106677	None	None
106678	None	None
106679	None	None
106680	None	None
106681	None	None
106682	None	None
106683	None	None
106684	None	None
106685	None	None
106686	None	None
106687	None	None
106688	None	None
106689	None	None
106690	None	None
106691	None	None
106692	None	None
106693	None	None
106694	None	None
106695	None	None
106696	None	None
106697	None	None
106698	None	None
106699	None	None
106700	None	None
106701	None	None
106702	None	None
106703	None	None
106704	None	None
106705	None	None
106706	None	None
106707	None	None
106708	None	None
106709	None	None
106710	None	None
106711	None	None
106712	None	None
106713	None	None
106714	None	None
106715	None	None
106716	None	None
106717	None	None
106718	None	None
106719	None	None
106720	None	None
106721	None	None
106722	None	None
106723	None	None
106724	None	None
106725	None	None
106726	None	None
106727	None	None
106728	None	None
106729	None	None
106730	None	None
106731	None	None
106732	None	None
106733	None	None
106734	None	None
106735	None	None
106736	None	None
106737	None	None
106738	None	None
106739	None	None
106740	None	None
106741	None	None
106742	None	None
106743	None	None
106744	None	None
106745	None	None
106746	None	None
106747	None	None
106748	None	None
106749	None	None
106750	None	None
106751	None	None
106752	None	None
106753	None	None
106754	None	None
106755	None	None
106756	None	None
106757	None	None
106758	None	None
106759	None	None
106760	None	None
106761	None	None
106762	None	None
106763	None	None
106764	None	None
106765	None	None
106766	None	None
106767	None	None
106768	None	None
106769	None	None
106770	None	None
106771	None	None
106772	None	None
106773	None	None
106774	None	None
106775	None	None
106776	None	None
106777	None	None
106778	None	None
106779	None	None
106780	None	None
106781	None	None
106782	None	None
106783	None	None
106784	None	None
106785	None	None
106786	None	None
106787	None	None
106788	None	None
106789	None	None
106790	None	None
106791	None	None
106792	None	None
106793	None	None
106794	None	None
106795	None	None
106796	None	None
106797	None	None
106798	None	None
106799	None	None
106800	None	None
106801	None	None
106802	None	None
106803	None	None
106804	None	None
106805	None	None
106806	None	None
106807	None	None
106808	None	None
106809	None	None
106810	None	None
106811	None	None
106812	None	None
106813	None	None
106814	None	None
106815	None	None
106816	None	None
106817	None	None
106818	None	None
106819	None	None
106820	None	None
106821	None	None
106822	None	None
106823	None	None
106824	None	None
106825	None	None
106826	None	None
106827	None	None
106828	None	None
106829	None	None
106830	None	None
106831	None	None
106832	None	None
106833	None	None
106834	None	None
106835	None	None
106836	None	None
106837	None	None
106838	None	None
106839	None	None
106840	None	None
106841	None	None
106842	None	None
106843	None	None
106844	None	None
106845	None	None
106846	None	None
106847	None	None
106848	None	None
106849	None	None
106850	None	None
106851	None	None
106852	None	None
106853	None	None
106854	None	None
106855	None	None
106856	None	None
106857	None	None
106858	None	None
106859	None	None
106860	None	None
106861	None	None
106862	None	None
106863	None	None
106864	None	None
106865	None	None
106866	None	None
106867	None	None
106868	None	None
106869	None	None
106870	None	None
106871	None	None
106872	None	None
106873	None	None
106874	None	None
106875	None	None
106876	None	None
106877	None	None
106878	None	None
106879	None	None
106880	None	None
106881	None	None
106882	None	None
106883	None	None
106884	None	None
106885	None	None
106886	None	None
106887	None	None
106888	None	None
106889	None	None
106890	None	None
106891	None	None
106892	None	None
106893	None	None
106894	None	None
106895	None	None
106896	None	None
106897	None	None
106898	None	None
106899	None	None
106900	None	None
106901	None	None
106902	None	None
106903	None	None
106904	None	None
106905	None	None
106906	None	None
106907	None	None
106908	None	None
106909	None	None
106910	None	None
106911	None	None
106912	None	None
106913	None	None
106914	None	None
106915	None	None
106916	None	None
106917	None	None
106918	None	None
106919	None	None
106920	None	None
106921	None	None
106922	None	None
106923	None	None
106924	None	None
106925	None	None
106926	None	None
106927	None	None
106928	None	None
106929	None	None
106930	None	None
106931	None	None
106932	None	None
106933	None	None
106934	None	None
106935	None	None
106936	None	None
106937	None	None
106938	None	None
106939	None	None
106940	None	None
106941	None	None
106942	None	None
106943	None	None
106944	None	None
106945	None	None
106946	None	None
106947	None	None
106948	None	None
106949	None	None
106950	None	None
106951	None	None
106952	None	None
106953	None	None
106954	None	None
106955	None	None
106956	None	None
106957	None	None
106958	None	None
106959	None	None
106960	None	None
106961	None	None
106962	None	None
106963	None	None
106964	None	None
106965	None	None
106966	None	None
106967	None	None
106968	None	None
106969	None	None
106970	None	None
106971	None	None
106972	None	None
106973	None	None
106974	None	None
106975	None	None
106976	None	None
106977	None	None
106978	None	None
106979	None	None
106980	None	None
106981	None	None
106982	None	None
106983	None	None
106984	None	None
106985	None	None
106986	None	None
106987	None	None
106988	None	None
106989	None	None
106990	None	None
106991	None	None
106992	None	None
106993	None	None
106994	None	None
106995	None	None
106996	None	None
106997	None	None
106998	None	None
106999	None	None
107000	None	None
107001	None	None
107002	None	None
107003	None	None
107004	None	None
107005	None	None
107006	None	None
107007	None	None
107008	None	None
107009	None	None
107010	None	None
107011	None	None
107012	None	None
107013	None	None
107014	None	None
107015	None	None
107016	None	None
107017	None	None
107018	None	None
107019	None	None
107020	None	None
107021	None	None
107022	None	None
107023	None	None
107024	None	None
107025	None	None
107026	None	None
107027	None	None
107028	None	None
107029	None	None
107030	None	None
107031	None	None
107032	None	None
107033	None	None
107034	None	None
107035	None	None
107036	None	None
107037	None	None
107038	None	None
107039	None	None
107040	None	None
107041	None	None
107042	None	None
107043	None	None
107044	None	None
107045	None	None
107046	None	None
107047	None	None
107048	None	None
107049	None	None
107050	None	None
107051	None	None
107052	None	None
107053	None	None
107054	None	None
107055	None	None
107056	None	None
107057	None	None
107058	None	None
107059	None	None
107060	None	None
107061	None	None
107062	None	None
107063	None	None
107064	None	None
107065	None	None
107066	None	None
107067	None	None
107068	None	None
107069	None	None
107070	None	None
107071	None	None
107072	None	None
107073	None	None
107074	None	None
107075	None	None
107076	None	None
107077	None	None
107078	None	None
107079	None	None
107080	None	None
107081	None	None
107082	None	None
107083	None	None
107084	None	None
107085	None	None
107086	None	None
107087	None	None
107088	None	None
107089	None	None
107090	None	None
107091	None	None
107092	None	None
107093	None	None
107094	None	None
107095	None	None
107096	None	None
107097	None	None
107098	None	None
107099	None	None
107100	None	None
107101	None	None
107102	None	None
107103	None	None
107104	None	None
107105	None	None
107106	None	None
107107	None	None
107108	None	None
107109	None	None
107110	None	None
107111	None	None
107112	None	None
107113	None	None
107114	None	None
107115	None	None
107116	None	None
107117	None	None
107118	None	None
107119	None	None
107120	None	None
107121	None	None
107122	None	None
107123	None	None
107124	None	None
107125	None	None
107126	None	None
107127	None	None
107128	None	None
107129	None	None
107130	None	None
107131	None	None
107132	None	None
107133	None	None
107134	None	None
107135	None	None
107136	None	None
107137	None	None
107138	None	None
107139	None	None
107140	None	None
107141	None	None
107142	None	None
107143	None	None
107144	None	None
107145	None	None
107146	None	None
107147	None	None
107148	None	None
107149	None	None
107150	None	None
107151	None	None
107152	None	None
107153	None	None
107154	None	None
107155	None	None
107156	None	None
107157	None	None
107158	None	None
107159	None	None
107160	None	None
107161	None	None
107162	None	None
107163	None	None
107164	None	None
107165	None	None
107166	None	None
107167	None	None
107168	None	None
107169	None	None
107170	None	None
107171	None	None
107172	None	None
107173	None	None
107174	None	None
107175	None	None
107176	None	None
107177	None	None
107178	None	None
107179	None	None
107180	None	None
107181	None	None
107182	None	None
107183	None	None
107184	None	None
107185	None	None
107186	None	None
107187	None	None
107188	None	None
107189	None	None
107190	None	None
107191	None	None
107192	None	None
107193	None	None
107194	None	None
107195	None	None
107196	None	None
107197	None	None
107198	None	None
107199	None	None
107200	None	None
107201	None	None
107202	None	None
107203	None	None
107204	None	None
107205	None	None
107206	None	None
107207	None	None
107208	None	None
107209	None	None
107210	None	None
107211	None	None
107212	None	None
107213	None	None
107214	None	None
107215	None	None
107216	None	None
107217	None	None
107218	None	None
107219	None	None
107220	None	None
107221	None	None
107222	None	None
107223	None	None
107224	None	None
107225	None	None
107226	None	None
107227	None	None
107228	None	None
107229	None	None
107230	None	None
107231	None	None
107232	None	None
107233	None	None
107234	None	None
107235	None	None
107236	None	None
107237	None	None
107238	None	None
107239	None	None
107240	None	None
107241	None	None
107242	None	None
107243	None	None
107244	None	None
107245	None	None
107246	None	None
107247	None	None
107248	None	None
107249	None	None
107250	None	None
107251	None	None
107252	None	None
107253	None	None
107254	None	None
107255	None	None
107256	None	None
107257	None	None
107258	None	None
107259	None	None
107260	None	None
107261	None	None
107262	None	None
107263	None	None
107264	None	None
107265	None	None
107266	None	None
107267	None	None
107268	None	None
107269	None	None
107270	None	None
107271	None	None
107272	None	None
107273	None	None
107274	None	None
107275	None	None
107276	None	None
107277	None	None
107278	None	None
107279	None	None
107280	None	None
107281	None	None
107282	None	None
107283	None	None
107284	None	None
107285	None	None
107286	None	None
107287	None	None
107288	None	None
107289	None	None
107290	None	None
107291	None	None
107292	None	None
107293	None	None
107294	None	None
107295	None	None
107296	None	None
107297	None	None
107298	None	None
107299	None	None
107300	None	None
107301	None	None
107302	None	None
107303	None	None
107304	None	None
107305	None	None
107306	None	None
107307	None	None
107308	None	None
107309	None	None
107310	And	14.6032674531039
107311	when	9.389823010407367
107312	they	12.991496148334406
107313	were	12.33725253457716
107314	escaped	14.880660992037086
107315	then	10.650686776040537
107316	they	10.413796204043091
107317	knew	16.528106896652723
107318	that	9.018246342449695
107319	the	15.482279917996307
107320	island	10.960777704432328
107321	was	13.850965403713364
107322	called	11.017970916360914
107323	Melita	29.049324730093588
107324	And	9.19567850079119
107325	the	14.45813969389961
107326	barbarous	34.97286155979087
107327	people	12.134368378346801
107328	shewed	35.63376098189701
107329	us	16.819122932139287
107330	no	14.5232073284242
107331	little	12.189168831928276
107332	kindness	20.35392059144053
107333	for	9.691021670266036
107334	they	6.088002817328528
107335	kindled	32.74545183191343
107336	a	13.92584661146458
107337	fire	8.969796279822738
107338	and	10.464701601065931
107339	received	14.939679423217646
107340	us	16.155488937201273
107341	every	11.400636585645048
107342	one	12.255030391593136
107343	because	9.641093441748382
107344	of	12.38943435594578
107345	the	12.94716217088867
107346	present	14.288408849292328
107347	rain	16.357619267525923
107348	and	10.194015398356145
107349	because	10.060331298636866
107350	of	12.607888971165073
107351	the	12.840143287834438
107352	cold	9.174477118030245
107353	And	8.95353157325007
107354	when	8.417370667055117
107355	Paul	10.931617286373948
107356	had	9.072700363168522
107357	gathered	15.781009521423185
107358	a	14.575097286709815
107359	bundle	20.43718113959039
107360	of	13.900688792735215
107361	sticks	21.287616686638415
107362	and	9.930600386754138
107363	laid	19.985265897710313
107364	them	9.799357278740976
107365	on	7.632702838122658
107366	the	14.724283830554784
107367	fire	9.918976130834848
107368	there	13.502455597070023
107369	came	16.40799562791716
107370	a	15.357413793619154
107371	viper	43.68457093716732
107372	out	12.097049191694143
107373	of	11.247529004068992
107374	the	15.204526174510011
107375	heat	14.098040837978912
107376	and	9.112339083157607
107377	fastened	26.20624497743882
107378	on	9.10292112250291
107379	his	13.970790802929988
107380	hand	15.26226206653693
107381	And	9.989824669906827
107382	when	9.75470945198827
107383	the	14.553324811787336
107384	barbarians	34.762819735091625
107385	saw	15.63405180164603
107386	the	14.469530793274327
107387	venomous	36.29817894848077
107388	beast	19.207994373992374
107389	hang	18.0087552341064
107390	on	9.521728314155698
107391	his	15.618893297835815
107392	hand	14.297382879174524
107393	they	9.394641887811447
107394	said	13.380531132085695
107395	among	14.994332794385784
107396	themselves	15.406989188652988
107397	No	14.396299862638264
107398	doubt	17.81691228446584
107399	this	12.08211552528049
107400	man	15.017603705319392
107401	is	11.937191303896764
107402	a	11.757241068658692
107403	murderer	19.267947500936582
107404	whom	13.365737986564689
107405	though	14.043789238087545
107406	he	11.978100817901831
107407	hath	17.73294574512867
107408	escaped	18.25558689741714
107409	the	16.464047398783837
107410	sea	14.281287680329722
107411	yet	13.697925910798018
107412	vengeance	18.06272398222809
107413	suff	16.386272799200214
107414	None	None
107415	None	None
107416	None	None
107417	None	None
107418	None	None
107419	None	None
107420	None	None
107421	None	None
107422	None	None
107423	None	None
107424	None	None
107425	None	None
107426	None	None
107427	None	None
107428	None	None
107429	None	None
107430	None	None
107431	None	None
107432	None	None
107433	None	None
107434	None	None
107435	None	None
107436	None	None
107437	None	None
107438	None	None
107439	None	None
107440	None	None
107441	None	None
107442	None	None
107443	None	None
107444	None	None
107445	None	None
107446	None	None
107447	None	None
107448	None	None
107449	None	None
107450	None	None
107451	None	None
107452	None	None
107453	None	None
107454	None	None
107455	None	None
107456	None	None
107457	None	None
107458	None	None
107459	None	None
107460	None	None
107461	None	None
107462	None	None
107463	None	None
107464	None	None
107465	None	None
107466	None	None
107467	None	None
107468	None	None
107469	None	None
